Administrative,Informational,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,5,289,0,125,0,0,3,2,2,1,2,1,1,0
0,0,2,0,20,2000,0,0,3,2,2,1,3,1,1,0
0,0,6,192,0,400,0,0,3,2,10,4,3,1,0,0
0,0,27,955,0,39,0,0,3,2,2,1,2,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,4,11,1,0,0
2,0,13,429,2,405,0,0,3,2,4,3,6,1,0,0
0,0,41,1547,0,84,0,0,3,3,2,1,1,1,1,0
2,0,9,97,0,182,0,0,3,2,2,3,1,1,0,0
2,0,9,199,0,61,0,0,3,3,2,3,2,2,1,0
0,0,8,181,8,1000,0,0,3,3,2,1,13,1,1,0
2,0,15,209,0,118,0,0,3,2,2,3,2,2,1,0
0,0,21,518,2,250,0,0,3,2,5,2,1,1,0,0
0,0,12,359,0,250,0,0,3,3,3,2,1,1,0,0
1,0,22,340,0,270,0,0,3,2,2,2,3,1,0,0
3,0,13,796,0,134,0,0,3,2,2,5,2,1,0,0
0,0,31,1760,0,30,0,0,3,2,2,4,2,1,1,0
2,0,19,3277,2,379,0,0,3,2,2,4,6,1,0,0
0,0,13,266,0,462,0,0,3,2,2,4,2,1,0,0
5,0,13,438,0,23,0,0,3,1,8,4,11,2,0,0
0,0,6,92,0,667,0,0,3,1,1,3,10,1,0,0
3,0,0,0,0,500,0,0,3,3,2,1,10,1,1,0
3,1,23,1267,1,378,0,0,3,2,2,3,2,1,0,0
3,2,2,19,0,334,0,0,3,1,1,8,2,2,0,0
6,0,47,1883,1,194,18,0,3,1,1,4,3,1,0,0
1,0,12,617,0,182,0,0,3,1,1,3,1,1,1,0
0,0,5,155,4,534,0,0,3,2,2,1,2,1,0,0
0,0,11,815,0,100,0,0,3,1,1,1,2,2,0,0
0,0,21,461,2,366,0,0,3,2,2,6,1,1,0,0
0,0,5,820,0,360,0,0,3,2,2,1,2,1,1,0
1,0,30,660,0,65,0,0,3,2,2,3,3,2,1,0
0,0,5,427,0,400,0,0,3,3,3,3,9,1,1,0
0,0,1,0,20,2000,0,0,3,2,2,4,1,1,0,0
0,0,17,767,0,125,62,0,3,2,2,1,2,2,1,1
0,0,1,0,20,2000,0,0,3,2,5,5,1,1,0,0
0,0,14,2425,0,72,0,0,3,2,2,1,3,1,0,0
7,0,11,417,0,72,0,0,3,3,2,1,9,2,1,0
0,0,15,639,1,536,0,0,3,3,2,1,1,1,0,0
0,1,8,445,0,143,0,0,3,3,2,4,14,1,1,0
0,0,4,81,0,250,0,0,3,2,2,3,2,1,0,0
0,0,20,1985,3,550,0,0,3,1,1,1,1,1,0,0
5,0,24,759,4,599,0,0,3,3,2,2,1,1,1,0
7,0,15,311,0,100,0,0,3,2,2,4,2,1,0,0
3,0,15,482,2,250,0,0,3,2,2,6,1,1,0,0
0,0,2,0,20,2000,0,0,3,2,5,1,1,1,0,0
3,0,30,710,3,467,0,0,3,1,1,2,1,1,1,0
0,3,31,4548,2,393,9,0,3,2,4,5,2,1,0,0
0,0,9,1040,8,1167,0,0,3,2,4,3,1,1,0,0
0,0,3,223,7,1334,0,0,3,1,1,8,3,1,0,0
0,2,11,688,3,359,0,0,3,3,2,1,3,1,1,0
0,0,30,633,0,217,0,0,3,2,5,1,1,1,0,0
1,0,9,312,0,445,0,0,3,1,1,3,3,2,1,0
3,0,45,2503,0,86,10,0,3,2,4,1,2,2,1,0
10,0,47,3609,0,199,7,0,3,2,2,3,1,1,0,0
13,1,15,407,2,324,0,0,3,3,2,3,2,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,3,3,1,0,0
1,0,39,2488,2,472,0,0,3,2,2,1,3,1,0,0
0,0,15,213,2,429,0,0,3,1,1,3,1,1,0,0
2,0,20,510,2,349,0,0,3,4,1,6,1,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,3,1,1,0,0
2,0,5,73,0,143,0,0,3,1,1,8,2,2,0,0
0,0,13,97,4,770,0,0,3,2,6,4,1,1,0,0
0,0,8,267,0,500,0,0,3,2,2,3,3,1,0,0
0,0,8,482,0,250,0,0,3,2,2,7,7,1,0,0
0,0,4,2528,0,667,0,0,3,2,2,9,1,1,1,0
2,1,24,1531,1,149,10,0,3,1,1,1,10,1,0,0
0,0,7,290,0,143,0,0,3,1,1,1,1,1,1,0
0,0,1,10,0,1000,0,0,3,3,2,3,9,1,1,0
0,0,16,677,2,358,0,0,3,4,2,1,3,1,0,0
0,0,4,36,5,1000,0,0,3,2,2,6,1,1,0,0
2,0,6,65,0,250,0,0,3,2,2,1,2,2,1,0
0,0,16,631,0,405,0,0,3,3,2,1,1,1,1,0
8,2,14,337,0,56,0,0,3,3,2,7,9,1,1,0
0,0,5,77,0,400,0,0,3,2,4,1,3,1,1,0
5,0,3,45,0,250,0,0,3,2,4,6,2,1,1,0
4,0,22,3411,2,900,0,0,3,2,2,1,2,1,0,0
0,0,10,323,4,700,0,0,3,2,2,4,1,1,0,0
0,0,11,919,0,273,0,0,3,2,6,2,3,1,0,0
18,6,79,2097,1,141,26,0,3,2,4,2,2,1,0,0
4,0,66,2869,2,173,9,0,3,3,2,1,1,1,0,1
1,0,27,1059,0,105,2,0,3,2,2,3,13,1,0,0
6,0,5,55,0,36,0,0,3,2,2,6,2,2,1,0
2,0,11,544,1,385,0,0,3,2,2,3,13,1,0,0
0,0,29,1089,1,138,0,0,3,1,6,1,1,1,0,0
1,1,43,1132,3,474,0,0,3,1,1,1,3,1,0,0
0,0,7,315,4,667,0,0,3,2,2,3,1,1,0,0
14,6,258,11302,0,75,34,0,3,2,4,9,2,1,0,1
6,1,33,1947,1,207,0,0,3,3,2,3,2,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,1,1,0,0
6,2,26,1558,1,134,7,0,3,2,2,1,1,1,1,0
0,1,21,1199,0,32,0,0,3,2,4,7,2,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,4,3,1,0,0
0,0,17,928,0,148,0,0,3,1,1,2,3,1,0,0
9,0,37,585,1,131,0,0,3,2,4,1,3,1,1,0
0,0,4,136,0,667,0,0,3,2,2,3,14,1,0,0
3,0,8,293,0,273,0,0,3,2,2,1,3,1,1,0
0,0,2,69,0,334,0,0,3,3,2,1,10,1,0,0
3,0,23,365,1,200,0,0,3,2,2,1,3,1,0,0
0,0,26,695,3,365,0,0,3,3,2,2,3,1,1,0
1,0,3,236,0,250,0,0,3,3,2,1,3,1,1,0
4,0,24,1129,4,586,0,0,3,2,4,3,1,1,0,0
4,0,5,81,0,250,0,0,3,1,1,8,10,1,0,0
2,0,21,522,2,213,0,0,3,3,2,5,1,1,1,0
0,0,7,497,0,112,0,0,3,3,2,6,1,1,0,0
0,0,9,105,3,723,0,0,3,2,2,4,2,1,0,0
1,0,4,45,0,125,0,0,3,3,2,3,1,1,0,0
2,0,2,493,0,500,0,0,3,2,2,1,2,1,0,0
1,0,40,625,0,147,0,0,3,3,7,3,3,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,7,1,1,0,0
0,0,6,117,0,667,0,0,3,2,2,2,3,1,1,0
0,0,8,144,3,459,0,0,3,3,2,7,3,1,1,0
2,0,28,687,0,12,0,0,3,2,4,3,1,1,0,0
0,1,1,1411,0,1000,0,0,3,2,2,1,2,1,0,0
0,0,7,126,3,572,0,0,3,2,5,2,10,1,0,0
0,0,6,185,0,1000,0,0,3,1,1,1,10,1,0,0
0,0,6,218,0,667,0,0,3,2,2,3,1,1,0,0
0,0,1,0,20,2000,0,0,3,3,2,3,1,1,0,0
0,0,30,485,0,190,0,0,3,2,6,7,1,1,0,0
0,0,19,440,1,38,0,0,3,1,1,7,2,2,0,0
2,0,21,734,0,141,0,0,3,2,7,1,3,1,1,0
6,3,34,1470,0,240,23,0,3,2,2,1,2,1,0,0
2,2,16,486,0,23,0,0,3,2,2,7,2,2,1,0
0,0,3,19,0,667,0,0,3,2,4,1,1,1,1,0
6,1,5,346,0,112,0,0,3,2,2,3,8,2,0,0
3,0,20,544,1,191,0,0,3,1,1,1,2,2,0,0
0,0,3,48,0,667,0,0,3,4,1,1,1,1,0,0
2,0,22,344,1,400,0,0,3,3,2,1,1,1,0,0
0,0,9,171,3,667,0,0,3,2,10,4,3,1,0,0
12,0,61,2203,1,172,0,0,3,2,2,1,1,1,0,0
0,0,11,300,4,728,0,0,3,1,1,3,1,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,1,1,0,0
0,1,11,1057,2,546,0,0,3,4,2,1,2,1,0,0
4,0,46,628,0,42,0,0,3,2,2,7,8,2,0,0
4,0,33,584,1,79,0,0,3,2,2,4,3,1,1,0
0,0,7,222,0,286,0,0,3,4,1,1,3,1,0,0
0,0,44,442,1,182,0,0,3,4,2,1,3,1,0,0
7,0,37,1038,0,165,0,0,3,3,2,8,2,1,0,0
3,0,11,246,2,546,0,0,3,2,2,1,8,1,0,0
0,0,3,10,0,667,0,0,3,2,2,7,1,1,0,0
0,2,1,46,0,667,0,0,3,2,2,7,10,1,0,0
0,0,80,802,0,35,0,0,3,2,2,3,1,1,0,0
1,0,40,1362,1,225,0,0,3,4,1,2,3,1,1,0
0,0,5,53,4,800,0,0,3,2,5,2,2,1,1,0
1,0,17,2649,2,313,0,0,3,2,2,1,2,1,0,0
0,0,3,27,7,1334,0,0,3,2,2,1,13,1,0,0
0,0,13,255,0,154,0,0,3,2,4,1,1,1,1,0
0,0,2,222,0,500,0,0,3,3,2,3,10,1,1,0
0,0,7,225,3,858,0,0,3,4,1,4,1,1,0,0
0,0,7,125,0,286,0,0,3,2,2,1,1,1,0,0
0,0,12,323,4,667,0,0,3,2,2,1,3,1,1,0
5,3,32,1930,0,44,0,0,3,2,4,1,1,1,0,0
12,0,96,4234,1,272,4,0,3,2,4,1,1,1,1,0
0,0,5,116,0,400,0,0,3,2,5,1,1,1,0,0
0,0,2,0,20,2000,0,0,3,3,2,6,1,1,1,0
3,0,27,1586,3,584,0,0,3,2,2,6,1,1,1,0
6,0,13,644,0,134,0,0,3,2,2,1,2,2,0,0
0,0,5,489,4,339,0,0,3,2,7,7,6,1,0,0
0,1,25,1236,5,533,0,0,3,1,1,1,3,1,1,0
1,0,37,1506,0,53,0,0,3,2,2,4,8,2,0,0
0,0,7,495,0,96,0,0,3,4,1,3,2,1,0,0
4,0,21,270,0,24,0,0,3,1,1,3,2,1,0,0
0,0,2,0,20,2000,0,0,3,3,2,1,10,1,0,0
4,0,13,293,0,143,0,0,3,1,2,1,10,1,0,0
0,1,51,2123,0,71,9,0,3,2,2,1,10,1,0,1
0,0,35,1232,1,237,0,0,3,2,2,1,1,1,0,0
0,0,1,0,20,2000,0,0,3,2,2,1,1,1,0,0
0,0,17,342,2,412,0,0,3,2,6,9,6,1,0,0
0,0,1,0,20,2000,0,0,3,1,1,3,3,1,0,0
0,0,21,1687,0,310,0,0,3,2,5,2,1,1,0,0
5,0,3,212,0,286,0,0,3,1,1,9,8,2,0,0
1,0,34,2162,1,203,0,0,3,3,2,1,1,1,0,0
9,2,17,319,1,354,0,0,3,3,2,8,2,1,0,0
0,0,1,13,0,1000,0,0,3,2,2,3,1,1,0,0
0,0,30,391,1,567,0,0,3,2,6,6,1,1,0,0
0,0,11,253,0,273,0,0,3,2,2,2,1,1,0,0
1,0,12,208,5,819,0,0,3,2,2,4,1,1,0,0
6,0,62,1471,0,97,0,0,3,2,4,6,3,1,1,0
6,0,83,2586,0,77,7,0,3,2,2,2,2,1,0,1
3,0,13,401,4,462,0,0,3,4,1,3,1,1,0,0
3,1,10,809,0,154,36,0,3,2,2,3,7,1,1,1
0,0,12,1484,0,167,0,0,3,2,2,7,1,1,0,0
0,0,4,505,0,500,0,0,3,2,2,1,1,1,0,0
3,0,37,1122,1,12,0,0,3,1,1,1,2,1,1,0
1,0,2,141,0,667,0,0,3,2,2,1,10,1,0,0
0,0,3,234,0,334,0,0,3,1,2,1,2,1,1,0
1,0,7,179,0,286,53,0,3,2,4,2,8,2,0,1
6,12,41,2721,2,333,9,0,3,2,2,2,2,1,1,1
16,6,173,6256,1,108,0,0,3,2,2,2,2,1,0,0
6,2,48,2310,1,150,11,0,3,2,2,3,1,1,0,1
4,0,39,1937,1,239,6,0,3,4,1,3,2,1,0,0
3,0,17,694,1,84,27,0,3,3,2,1,2,1,1,1
0,0,11,125,2,819,0,0,3,2,2,1,13,1,0,0
8,0,10,196,0,61,0,0,3,1,1,3,2,1,0,0
1,0,27,1401,0,72,0,0,3,1,1,4,2,1,0,0
8,3,18,915,0,125,0,0,3,1,1,1,3,1,0,0
13,1,88,5959,1,96,0,0,3,2,2,3,2,1,0,0
4,0,31,271,0,24,0,0,3,2,2,1,3,1,0,0
3,0,24,464,1,154,18,0,3,1,1,1,2,1,0,1
0,0,16,372,2,250,0,0,3,2,5,7,1,1,0,0
0,0,6,13,14,1667,0,0,3,2,2,1,3,1,0,0
1,3,5,186,0,188,0,0,3,2,2,7,2,1,0,0
2,0,16,503,0,45,0,0,3,3,2,4,2,1,1,0
0,0,3,1017,7,667,0,0,3,3,2,5,1,1,0,0
1,0,16,253,0,236,0,0,3,2,2,1,3,2,0,0
0,1,17,888,2,297,0,0,3,2,2,1,2,1,0,0
0,0,58,3201,1,276,0,0,3,2,2,6,1,1,0,0
3,2,48,1770,1,117,17,0,3,2,2,3,2,1,0,0
0,0,14,1038,2,477,0,0,3,2,2,4,2,1,0,0
4,0,40,1695,3,312,0,0,3,2,2,6,1,1,0,0
0,0,37,1644,1,323,2,0,3,2,4,3,2,1,1,1
0,0,7,384,0,239,0,0,3,3,2,6,3,1,0,0
8,5,23,627,1,89,0,0,3,1,1,8,3,1,0,0
0,0,4,34,10,1250,0,0,3,3,2,3,3,1,0,0
0,0,27,1071,0,75,58,0,3,2,2,3,2,1,0,1
0,0,1,0,20,2000,0,0,3,3,2,3,3,1,0,0
2,0,3,195,0,200,0,0,3,2,2,5,2,1,0,0
3,0,22,1188,1,273,0,0,3,3,2,3,1,1,1,0
17,2,31,1022,1,265,2,0,3,1,1,3,2,1,0,1
3,0,6,58,0,286,0,0,3,2,2,8,2,1,0,0
0,0,18,772,6,715,0,0,3,2,2,3,1,1,0,0
8,0,19,292,0,436,0,0,3,2,2,7,1,1,0,0
0,0,15,696,2,286,0,0,3,2,2,2,1,1,0,0
2,0,3,21,0,500,0,0,3,3,2,4,8,1,0,0
0,0,45,1595,0,153,45,0,3,2,2,1,2,1,1,1
3,1,12,344,0,143,0,0,3,2,2,1,2,2,0,0
2,0,81,2242,1,71,0,0,3,2,2,1,1,1,0,0
0,0,2,5,0,1000,0,0,3,2,2,1,13,1,1,0
0,0,2,63,0,500,0,0,3,3,2,1,1,1,0,0
2,0,21,826,0,91,11,0,3,2,2,2,2,2,0,1
0,0,54,1358,0,49,0,0,3,2,2,2,2,1,1,0
5,1,37,837,1,455,0,0,3,2,2,4,1,1,0,0
6,0,19,1410,1,238,0,0,3,1,8,3,2,1,0,0
0,0,10,61,2,400,0,0,3,2,2,3,1,1,0,0
2,2,10,420,0,84,0,0,3,2,2,8,1,1,0,0
0,0,1,0,20,2000,0,0,3,2,5,9,1,1,0,0
0,0,2,0,20,2000,0,0,3,2,5,1,1,1,0,0
0,0,9,389,0,112,0,0,3,2,2,3,3,1,1,0
2,0,15,450,2,438,0,0,3,2,2,4,1,1,0,0
4,0,8,203,0,100,0,0,3,3,2,1,8,2,1,0
0,0,2,17,0,1000,0,0,3,1,1,8,3,1,0,0
0,0,12,690,0,584,0,0,3,3,2,3,1,1,1,0
5,2,31,2014,0,142,8,0,3,2,2,8,2,1,0,1
0,0,17,934,4,431,0,0,3,3,2,1,3,1,0,0
2,0,19,372,1,292,0,0,3,2,4,9,10,1,0,0
3,0,8,306,0,89,0,0,3,1,1,9,3,2,1,0
2,0,21,720,1,105,0,0,3,2,2,1,3,1,0,0
0,0,1,0,20,2000,0,0,3,2,4,6,2,1,0,0
0,0,2,56,0,1000,0,0,3,3,2,1,1,1,0,0
3,0,20,303,0,24,0,0,3,2,2,1,1,1,0,0
0,0,19,492,2,123,0,0,3,1,1,1,6,1,1,0
5,0,13,923,3,236,0,0,3,3,2,8,2,1,0,0
2,0,20,668,0,96,19,0,3,4,1,1,3,1,0,0
2,0,13,182,0,134,0,0,3,2,2,1,1,1,0,0
1,0,14,513,3,300,0,0,3,3,2,3,9,1,1,0
1,0,15,317,0,67,0,0,3,2,2,1,2,2,1,0
0,0,17,86,3,804,0,0,3,2,2,6,1,1,0,0
0,0,8,129,0,250,0,0,3,2,2,1,1,1,0,0
6,0,7,79,1,107,0,0,3,2,2,8,2,1,0,0
2,1,57,852,0,80,3,0,3,2,4,3,1,1,1,1
3,0,58,1401,0,60,0,0,3,2,2,1,1,1,0,0
0,0,6,84,0,334,0,0,3,1,1,8,3,1,0,0
0,0,12,168,0,17,0,0,3,3,2,1,3,1,1,0
0,0,12,397,0,373,0,0,3,2,4,3,2,1,0,0
0,0,2,22,0,500,0,0,3,1,1,3,15,1,1,0
0,0,5,371,0,200,0,0,3,2,2,4,10,1,0,0
0,4,46,1815,1,268,0,0,3,2,2,2,2,1,0,0
0,0,4,31,0,500,0,0,3,2,4,3,3,1,0,0
0,0,27,644,1,520,0,0,3,3,2,2,3,1,0,0
8,0,27,1803,1,118,0,0,3,3,2,1,8,1,1,0
2,0,23,856,1,254,0,0,3,2,5,1,3,1,0,0
1,4,24,880,0,359,6,0,3,2,4,4,1,1,0,1
5,0,56,1433,0,22,69,0,3,2,2,3,3,1,1,1
7,3,111,2525,1,189,6,0,3,3,2,1,2,1,1,0
3,1,45,1546,0,40,21,0,3,2,4,3,8,1,1,1
8,2,44,1617,1,110,0,0,3,3,2,4,1,1,0,0
0,0,8,332,0,286,0,0,3,3,2,1,8,2,1,0
0,0,1,40,0,1000,0,0,3,3,2,1,10,1,0,0
5,0,20,2225,1,240,0,0,3,4,2,8,1,1,0,0
6,0,28,673,0,208,20,0,3,1,1,2,10,1,0,1
0,0,6,551,4,500,0,0,3,1,1,3,1,1,0,0
19,4,64,3180,1,163,5,0,3,2,2,2,2,1,0,1
0,0,10,203,0,267,0,0,3,3,2,2,3,1,0,0
4,0,9,369,2,500,0,0,3,3,2,8,3,1,1,0
7,1,26,695,0,30,0,0,3,2,4,1,2,1,0,0
5,0,10,658,0,42,0,0,3,1,1,2,2,2,0,0
0,0,7,975,9,1286,0,0,3,2,2,1,10,1,0,0
1,0,43,1224,0,46,0,0,3,1,1,3,2,1,0,0
0,0,10,276,5,556,0,0,3,3,2,3,10,1,0,0
0,1,6,1108,7,667,0,0,3,2,2,4,2,1,0,0
0,0,7,223,0,286,0,0,3,1,1,1,1,1,0,0
0,0,3,261,0,667,0,0,3,2,5,1,10,1,0,0
0,0,21,1373,2,358,0,0,3,1,1,3,1,1,0,0
2,0,14,965,0,310,0,0,3,2,2,4,1,1,0,0
3,1,38,462,1,237,0,0,3,2,2,3,2,1,0,0
0,0,4,41,5,1000,0,0,3,3,2,2,1,1,0,0
1,0,2,8,0,667,0,0,3,2,2,8,6,2,0,0
0,0,1,0,20,2000,0,0,3,1,1,3,3,1,0,0
0,0,7,40,3,343,0,0,3,2,2,1,2,1,0,0
4,4,69,5486,2,175,4,0,3,1,1,2,1,1,1,1
0,0,8,450,0,250,0,0,3,4,1,9,3,1,1,0
0,0,1,0,20,2000,0,0,3,1,1,2,1,1,0,0
0,0,20,439,2,400,0,0,3,2,2,7,1,1,0,0
1,0,15,787,0,219,0,0,3,4,1,1,10,1,0,0
0,0,1,0,20,2000,0,0,3,2,4,1,3,1,0,0
0,0,6,319,0,500,0,0,3,1,1,6,1,1,1,0
0,0,15,1148,2,500,0,0,3,3,2,1,3,1,0,0
2,2,21,535,1,218,0,0,3,2,2,2,13,1,1,0
0,0,20,645,0,78,0,0,3,1,1,7,3,1,0,0
0,0,14,875,0,143,0,0,3,1,1,1,3,1,1,0
2,0,7,873,0,112,0,0,3,1,2,2,2,1,0,0
3,0,31,3122,1,93,0,0,3,1,1,3,1,1,1,0
0,1,82,3215,0,78,5,0,3,3,3,2,10,1,0,1
0,0,3,14,0,667,0,0,3,4,1,3,3,1,0,0
1,0,52,1552,1,194,8,0,3,1,1,3,2,1,0,0
2,0,13,335,0,27,0,0,3,3,2,1,8,2,0,0
2,0,48,3727,0,42,0,0,3,3,2,1,9,1,1,0
5,6,59,2817,1,148,2,0,3,2,2,4,1,1,0,0
0,0,38,668,0,53,0,0,3,2,2,4,1,1,1,0
1,0,41,1203,2,333,0,0,3,2,2,2,13,1,0,0
0,0,3,0,20,2000,0,0,3,1,8,2,1,1,0,0
0,0,20,1118,0,10,0,0,3,2,4,7,2,1,0,0
0,0,9,211,0,445,0,0,3,2,2,3,2,1,0,0
3,1,29,706,0,157,0,0,3,2,2,1,1,1,0,0
3,1,3,6,4,834,0,0,3,2,2,1,3,1,0,0
1,0,7,525,0,96,0,0,3,2,4,4,8,1,0,0
0,0,13,636,0,91,0,0,3,2,2,4,1,1,0,0
0,0,50,1804,1,175,4,0,3,2,4,7,3,1,1,1
3,0,37,2420,1,233,0,0,3,2,2,3,1,1,0,0
6,0,28,953,0,134,52,0,3,2,2,1,2,1,0,1
7,0,14,249,2,412,0,0,3,1,1,3,2,1,1,0
1,0,13,271,0,36,0,0,3,1,1,2,2,2,1,0
5,0,15,651,0,185,0,0,3,1,1,1,3,2,0,0
2,2,17,482,3,369,33,0,3,2,7,3,2,1,0,0
0,0,7,259,3,715,0,0,3,3,2,6,1,1,0,0
0,0,14,511,0,154,31,0,3,2,2,1,2,2,0,1
0,0,16,601,0,250,0,0,3,2,2,2,2,1,0,0
6,3,49,2303,1,266,43,0,3,1,1,1,2,1,0,1
2,0,26,1637,1,218,0,0,3,2,6,1,1,1,0,0
0,0,16,520,2,400,0,0,3,3,2,3,3,1,0,0
0,0,1,0,20,2000,0,0,3,1,1,1,3,1,0,0
0,0,11,673,2,637,0,0,3,2,6,1,1,1,0,0
0,0,4,174,0,500,0,0,3,3,3,4,3,1,1,0
0,0,16,157,0,438,0,0,3,2,4,1,3,1,0,0
0,0,21,575,0,116,0,0,3,2,2,3,1,1,0,0
2,0,17,549,0,314,0,0,3,2,2,1,2,1,0,0
15,3,109,6683,1,54,3,0,3,1,2,3,2,1,0,0
2,0,51,1672,1,165,0,0,3,2,2,1,6,1,1,0
0,0,11,1391,2,146,0,0,3,1,1,1,3,1,1,0
6,2,83,2504,1,50,2,0,3,2,2,3,2,1,0,1
7,0,24,521,0,67,0,0,3,2,10,4,3,2,1,0
0,0,1,0,20,2000,0,0,3,2,2,4,1,1,0,0
2,0,19,424,1,392,0,0,3,3,2,1,3,1,0,0
0,2,11,1115,0,308,0,0,3,3,2,1,3,1,0,0
11,3,71,1679,0,161,9,0,3,3,2,8,13,1,1,0
0,0,29,439,0,207,0,0,3,4,2,3,1,1,1,0
3,0,23,506,1,300,9,0,3,4,1,1,2,1,0,1
0,0,9,76,3,556,0,0,3,2,2,6,1,1,0,0
0,0,7,204,0,334,0,0,3,1,1,1,9,2,1,0
4,0,28,819,0,35,0,0,3,2,2,1,2,2,0,0
4,1,17,490,0,273,16,0,3,2,2,4,10,1,0,1
0,1,12,646,0,500,0,0,3,1,1,1,2,1,0,0
0,0,8,142,0,500,0,0,3,2,7,2,3,1,0,0
0,0,6,25,0,334,0,0,3,2,2,1,2,1,0,0
2,0,16,673,1,260,0,0,3,2,2,4,2,1,1,0
9,0,35,1091,2,169,0,0,3,1,1,3,2,1,1,0
0,0,3,30,0,667,0,0,3,2,2,1,1,1,0,0
0,0,13,245,0,308,0,0,3,2,5,3,3,1,0,0
0,0,13,130,7,924,0,0,3,1,8,1,1,1,0,0
4,1,22,1735,0,102,0,0,3,3,2,3,9,1,1,0
3,0,6,145,0,250,0,0,3,3,2,8,8,2,0,0
2,0,16,1107,3,532,0,0,3,1,1,3,3,1,0,0
1,0,17,685,2,495,0,0,3,2,6,4,1,1,1,0
9,1,62,3121,1,174,8,0,3,2,2,1,10,1,0,0
0,0,12,1179,3,531,0,0,3,1,1,6,3,1,0,0
0,0,3,58,0,667,0,0,3,1,8,4,11,1,0,0
10,7,287,12984,1,70,1,0,3,2,4,3,8,2,0,0
0,0,6,139,0,100,0,0,3,1,2,1,8,2,0,0
2,0,6,558,0,125,0,0,3,2,2,3,8,2,0,0
3,2,53,894,1,54,45,0,3,1,1,4,9,1,1,1
0,0,5,27,4,1200,0,0,3,1,1,3,1,1,0,0
0,0,2,0,20,2000,0,0,3,2,2,1,3,1,0,0
0,0,3,0,20,2000,0,0,3,3,2,6,3,1,0,0
1,1,15,709,0,400,55,0,3,2,4,3,2,1,0,0
0,0,8,244,3,750,0,0,3,3,2,1,3,1,0,0
2,0,6,130,0,250,0,0,3,1,1,4,2,2,1,0
3,0,41,1283,0,72,0,0,3,2,6,2,2,2,0,0
7,6,42,1982,1,214,13,0,3,1,1,2,2,1,1,1
0,0,8,187,0,250,0,0,3,2,2,3,3,1,1,0
0,0,6,119,0,334,0,0,3,3,2,7,1,1,1,0
0,0,22,1311,1,286,24,0,3,2,2,1,1,1,0,1
0,0,4,1111,0,500,0,0,3,4,5,1,1,1,0,0
6,0,18,1067,0,51,0,0,3,2,2,7,2,2,0,0
3,0,4,111,0,112,0,0,3,3,2,8,2,2,1,0
2,0,5,36,0,334,0,0,3,1,1,3,11,1,0,0
0,2,22,851,1,345,0,0,3,3,2,3,1,1,0,0
0,0,3,16,4,1000,0,0,3,2,6,1,3,1,0,0
1,0,5,49,0,500,0,0,3,2,2,8,1,1,0,0
0,0,10,215,0,250,0,0,3,3,2,2,1,1,0,0
0,0,3,0,20,2000,0,0,3,1,1,3,1,1,0,0
0,0,7,142,7,1500,0,0,3,2,2,1,1,1,0,0
0,0,5,144,0,400,0,0,3,2,5,3,3,1,0,0
0,0,51,5819,1,230,0,0,3,2,2,1,1,1,0,0
2,1,30,1462,0,213,0,0,3,2,5,1,3,1,0,0
0,0,13,123,0,209,0,0,3,2,2,1,3,1,0,0
5,1,66,2050,1,128,29,0,3,3,2,3,1,1,1,0
1,0,11,272,0,167,0,0,3,4,1,3,2,1,1,0
4,1,36,1280,0,109,0,0,3,2,2,1,6,1,0,0
0,0,4,0,20,2000,0,0,3,1,2,1,1,1,0,0
0,0,4,71,5,1000,0,0,3,3,2,4,3,1,0,0
5,0,12,232,0,100,0,0,3,2,2,1,2,2,1,0
3,0,36,1568,0,73,0,0,3,3,3,2,8,1,1,0
7,0,8,120,2,231,0,0,3,3,2,6,11,2,1,0
2,0,15,606,0,59,0,0,3,1,1,3,2,1,1,0
5,0,35,503,2,370,3,0,3,2,2,2,2,1,0,1
3,0,27,809,1,104,0,0,3,3,2,7,3,1,1,0
0,0,3,58,0,667,0,0,3,1,1,1,10,1,0,0
3,0,19,495,0,100,0,0,3,1,1,3,9,1,1,0
0,0,6,204,0,512,0,0,3,2,2,7,2,1,0,0
5,0,63,1657,1,160,0,0,3,2,2,2,2,1,1,0
0,0,32,1421,1,271,0,0,3,4,2,1,1,1,0,0
8,2,26,721,0,311,0,0,3,2,2,1,1,1,0,0
4,1,27,1434,0,183,4,0,3,1,4,1,8,2,0,1
4,0,17,479,0,88,0,0,3,1,1,3,2,1,0,0
0,0,7,182,3,715,0,0,3,3,2,1,13,1,1,0
9,5,35,1975,1,189,15,0,3,2,2,3,2,1,0,0
4,0,12,224,0,27,0,0,3,1,1,1,3,1,0,0
0,1,15,818,3,383,0,0,3,2,2,6,1,1,0,0
7,0,17,751,0,56,0,0,3,3,2,4,2,1,0,0
0,0,2,13,10,1000,0,0,3,1,1,2,1,1,1,0
8,4,52,4700,1,183,11,0,3,2,2,1,2,1,0,1
